CodigoLoja;Produto;CategoriaProduto;Preco;Frete;DataCompra;Vendedor;LocalCompra;AvaliacaoCompra;TipoPagamento;QuantidadeParcelas;lat;lon
1;Violão;instrumentos musicais;383,53;21,31;2021-07-24;Beatriz Moraes;SP;1.0;cartao_credito;2;-22.19;-48.79
1;Bateria;instrumentos musicais;871,73;46,71;2022-10-15;Mariana Ferreira;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Bicicleta;esporte e lazer;884,13;44,66;2022-05-07;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Celular Plus X42;eletronicos;2.120,55;110,50;2020-01-24;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Lavadora de roupas;eletrodomesticos;2.098,54;118,12;2020-04-04;Bruno Rodrigues;SP;5.0;cartao_credito;4;-22.19;-48.79
1;Smart TV;eletronicos;1.704,65;91,06;2022-06-04;Bianca Santos;SP;4.0;cartao_credito;4;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.240,02;173,05;2022-11-10;João Souza;SP;1.0;cartao_credito;1;-22.19;-48.79
1;Fone de ouvido;eletronicos;127,79;7,09;2020-01-14;Camila Ribeiro;SP;1.0;cartao_credito;5;-22.19;-48.79
1;Carrinho controle remoto;brinquedos;104,00;3,12;2021-03-21;Bianca Santos;PR;5.0;boleto;1;-24.89;-51.55
1;Faqueiro;utilidades domesticas;47,04;0,00;2021-03-26;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
1;Mesa de jantar;moveis;213,70;12,27;2020-10-25;Lucas Oliveira;SP;4.0;boleto;1;-22.19;-48.79
1;Lava louças;eletrodomesticos;1.337,09;72,08;2022-02-06;João Souza;SP;5.0;boleto;1;-22.19;-48.79
1;Smartwatch;eletronicos;188,27;7,61;2020-09-18;Thiago Silva;SP;5.0;cartao_credito;5;-22.19;-48.79
1;Cama box;moveis;431,26;20,55;2020-07-21;Rafael Costa;BA;5.0;cartao_credito;6;-13.29;-41.71
1;Modelagem preditiva;livros;98,22;2,81;2022-03-13;Mariana Ferreira;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Faqueiro;utilidades domesticas;76,10;4,74;2023-01-21;Bianca Santos;CE;5.0;cartao_credito;3;-5.2;-39.53
1;Mesa de jantar;moveis;291,53;16,41;2021-02-21;Lucas Oliveira;PR;1.0;boleto;1;-24.89;-51.55
1;Dashboards com Power BI;livros;40,98;0,00;2023-02-01;Beatriz Moraes;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Geladeira;eletrodomesticos;2.674,02;139,97;2021-08-24;Bruno Rodrigues;PR;5.0;cartao_credito;4;-24.89;-51.55
1;Copo térmico;esporte e lazer;88,93;2,32;2022-10-17;Thiago Silva;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Kit banquetas;moveis;324,23;14,85;2020-08-05;Beatriz Moraes;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Smart TV;eletronicos;1.600,36;86,10;2021-05-04;Isabella Pereira;AL;2.0;cartao_credito;10;-9.62;-36.82
1;Cubo mágico 8x8;brinquedos;24,83;0,00;2022-02-08;João Souza;DF;4.0;boleto;1;-15.83;-47.86
1;Guarda roupas;moveis;651,21;35,21;2020-06-09;Camila Ribeiro;DF;1.0;cartao_credito;1;-15.83;-47.86
1;Bateria;instrumentos musicais;1.008,65;53,99;2022-09-03;Pedro Gomes;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Copo térmico;esporte e lazer;73,63;4,45;2022-12-31;Mariana Ferreira;SP;5.0;boleto;1;-22.19;-48.79
1;Iniciando em programação;livros;80,12;1,85;2020-07-18;Bruno Rodrigues;SP;5.0;boleto;1;-22.19;-48.79
1;Lavadora de roupas;eletrodomesticos;1.689,80;87,56;2020-01-14;Lucas Oliveira;PR;3.0;cartao_credito;5;-24.89;-51.55
1;Mesa de jantar;moveis;451,83;24,95;2022-02-10;Pedro Gomes;SP;5.0;boleto;1;-22.19;-48.79
1;Smartwatch;eletronicos;197,50;15,00;2022-07-19;Rafael Costa;SP;1.0;cartao_credito;7;-22.19;-48.79
1;Cadeira de escritório;moveis;634,32;34,66;2021-10-22;Mariana Ferreira;PR;5.0;cartao_credito;6;-24.89;-51.55
1;Bicicleta;esporte e lazer;482,76;26,59;2022-11-04;Bruno Rodrigues;MG;4.0;boleto;1;-18.1;-44.38
1;Fogão;eletrodomesticos;670,91;38,89;2020-05-29;Juliana Costa;SP;5.0;cartao_credito;4;-22.19;-48.79
1;Violão;instrumentos musicais;401,83;18,98;2020-10-25;Juliana Costa;PR;4.0;cartao_credito;1;-24.89;-51.55
1;Jogo de tabuleiro;brinquedos;263,85;18,53;2022-04-12;Pedro Gomes;MG;1.0;boleto;1;-18.1;-44.38
1;Cômoda;moveis;416,39;23,11;2022-02-27;Lucas Oliveira;RJ;5.0;boleto;1;-22.25;-42.66
1;Modelagem preditiva;livros;67,46;1,18;2020-02-13;Mariana Ferreira;BA;1.0;cartao_credito;4;-13.29;-41.71
1;Cama box;moveis;427,06;20,32;2021-07-19;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Jogo de panelas;utilidades domesticas;116,21;13,99;2023-03-29;Bruno Rodrigues;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Fogão;eletrodomesticos;790,74;39,69;2020-02-04;Larissa Alves;SP;3.0;boleto;1;-22.19;-48.79
1;Cama king;moveis;980,46;59,76;2021-08-03;Felipe Santos;MG;5.0;cartao_credito;4;-18.1;-44.38
1;Violão;instrumentos musicais;391,92;21,16;2022-05-06;Felipe Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Boneca bebê;brinquedos;61,72;3,81;2020-03-20;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Sofá retrátil;moveis;986,73;50,12;2020-08-20;Isabella Pereira;MG;5.0;cupom;1;-18.1;-44.38
1;Faqueiro;utilidades domesticas;62,50;0,00;2020-07-04;Thiago Silva;ES;5.0;cartao_credito;4;-19.19;-40.34
1;Assistente virtual;eletronicos;168,27;9,65;2022-10-15;Rafael Costa;PR;1.0;cartao_credito;1;-24.89;-51.55
1;Mesa de jantar;moveis;235,07;10,10;2020-12-11;Bruno Rodrigues;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Carrinho controle remoto;brinquedos;88,11;2,28;2021-09-03;Thiago Silva;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Cama box;moveis;988,27;53,15;2021-06-06;Larissa Alves;BA;5.0;cartao_credito;1;-13.29;-41.71
1;Dinossauro Rex;brinquedos;28,89;3,19;2022-10-21;Mariana Ferreira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Corda de pular;esporte e lazer;23,75;10,36;2022-04-22;João Souza;SP;4.0;cupom;1;-22.19;-48.79
1;Bateria;instrumentos musicais;1.362,06;77,01;2021-02-20;Juliana Costa;MG;5.0;boleto;1;-18.1;-44.38
1;Celular Plus X42;eletronicos;3.386,44;177,90;2022-07-01;Larissa Alves;SP;4.0;cartao_credito;8;-22.19;-48.79
1;Modelagem preditiva;livros;91,39;2,45;2020-02-11;Felipe Santos;SP;1.0;boleto;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.523,43;185,20;2021-03-25;Rafael Costa;PE;5.0;boleto;1;-8.38;-37.86
1;Celular ABXY;eletronicos;1.298,32;69,66;2022-01-26;Bianca Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Violão;instrumentos musicais;467,69;22,49;2020-09-21;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Cama king;moveis;1.027,39;52,29;2021-07-04;Larissa Alves;SP;1.0;boleto;1;-22.19;-48.79
1;Poltrona;moveis;302,70;13,70;2021-11-25;Juliana Costa;DF;5.0;cartao_credito;1;-15.83;-47.86
1;Mochila;esporte e lazer;143,84;5,24;2021-10-03;Mariana Ferreira;SP;1.0;cartao_credito;1;-22.19;-48.79
1;Lavadora de roupas;eletrodomesticos;1.976,24;105,92;2023-02-12;Larissa Alves;SP;2.0;cartao_credito;3;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;2.310,14;123,29;2021-10-03;Isabella Pereira;SP;1.0;boleto;1;-22.19;-48.79
1;Geladeira;eletrodomesticos;3.208,54;171,38;2021-02-06;Thiago Silva;RJ;1.0;boleto;1;-22.25;-42.66
1;Micro-ondas;eletrodomesticos;454,81;21,80;2022-08-16;Lucas Oliveira;SP;4.0;cartao_credito;3;-22.19;-48.79
1;Smartwatch;eletronicos;206,98;8,61;2022-01-16;Isabella Pereira;MG;5.0;cartao_credito;5;-18.1;-44.38
1;Fone de ouvido;eletronicos;87,30;4,93;2021-05-30;Larissa Alves;MS;1.0;cartao_credito;2;-20.51;-54.54
1;Faqueiro;utilidades domesticas;50,43;0,00;2020-04-05;Isabella Pereira;SC;5.0;boleto;1;-27.45;-50.95
1;Cadeira de escritório;moveis;363,02;16,91;2020-03-19;Bianca Santos;DF;3.0;cartao_credito;2;-15.83;-47.86
1;Assistente virtual;eletronicos;292,65;16,27;2020-02-25;Isabella Pereira;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Celular Plus X42;eletronicos;2.813,37;147,39;2021-06-20;Beatriz Moraes;MG;5.0;boleto;1;-18.1;-44.38
1;Bateria;instrumentos musicais;541,84;36,65;2022-12-21;Bruno Rodrigues;RS;5.0;cartao_credito;10;-30.17;-53.5
1;Smart TV;eletronicos;2.119,81;110,46;2021-07-27;Larissa Alves;SP;5.0;boleto;1;-22.19;-48.79
1;Fone de ouvido;eletronicos;192,37;19,82;2022-02-11;Bruno Rodrigues;SP;5.0;cartao_credito;5;-22.19;-48.79
1;Xadrez de madeira;brinquedos;49,63;0,00;2020-12-08;Bruno Rodrigues;RJ;3.0;cartao_credito;3;-22.25;-42.66
1;Bateria;instrumentos musicais;654,50;35,74;2021-07-09;Beatriz Moraes;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Mesa de centro;moveis;181,48;7,25;2020-02-23;Mariana Ferreira;PA;5.0;cartao_credito;6;-3.79;-52.48
1;Celular Plus X42;eletronicos;3.109,99;171,84;2021-05-11;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Fogão;eletrodomesticos;1.017,25;54,45;2020-12-07;Beatriz Moraes;SP;5.0;cartao_credito;10;-22.19;-48.79
1;Fone de ouvido;eletronicos;93,13;2,54;2022-04-19;Pedro Gomes;ES;1.0;cartao_credito;10;-19.19;-40.34
1;Panela de pressão;utilidades domesticas;127,40;4,37;2022-11-24;Rafael Costa;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Cama king;moveis;1.296,59;69,32;2020-05-14;Juliana Costa;SP;5.0;boleto;1;-22.19;-48.79
1;Jogo de panelas;utilidades domesticas;122,27;4,09;2021-09-14;Juliana Costa;RS;5.0;boleto;1;-30.17;-53.5
1;Faqueiro;utilidades domesticas;77,91;1,73;2021-08-26;Lucas Oliveira;PR;1.0;cartao_credito;2;-24.89;-51.55
1;Violão;instrumentos musicais;568,47;30,96;2020-05-28;Lucas Oliveira;PE;5.0;cartao_credito;3;-8.38;-37.86
1;Ciência de dados com python;livros;60,39;4,10;2023-03-22;Isabella Pereira;MS;5.0;cartao_credito;5;-20.51;-54.54
1;Sofá retrátil;moveis;950,37;50,89;2021-02-05;Bruno Rodrigues;RS;4.0;cartao_credito;1;-30.17;-53.5
1;Poltrona;moveis;318,96;14,57;2020-09-21;Thiago Silva;SP;5.0;cartao_credito;9;-22.19;-48.79
1;Guarda roupas;moveis;606,36;32,81;2022-09-09;Mariana Ferreira;GO;5.0;cartao_credito;1;-15.98;-49.86
1;Jogo de panelas;utilidades domesticas;254,01;11,11;2020-01-16;Rafael Costa;RS;4.0;cartao_credito;1;-30.17;-53.5
1;Bola de vôlei;esporte e lazer;77,47;10,37;2022-06-06;Rafael Costa;SP;5.0;cartao_credito;6;-22.19;-48.79
1;Cama box;moveis;726,87;46,50;2021-05-03;Bruno Rodrigues;SP;5.0;cartao_credito;7;-22.19;-48.79
1;Guarda roupas;moveis;685,39;34,08;2022-07-27;Larissa Alves;RJ;1.0;cartao_credito;5;-22.25;-42.66
1;Cama box;moveis;415,06;22,63;2021-01-31;Beatriz Moraes;MG;4.0;boleto;1;-18.1;-44.38
1;Smart TV;eletronicos;2.249,33;127,57;2020-03-08;Rafael Costa;RJ;5.0;boleto;1;-22.25;-42.66
1;Faqueiro;utilidades domesticas;65,81;4,39;2021-11-18;Bianca Santos;BA;5.0;cartao_credito;2;-13.29;-41.71
1;Dashboards com Power BI;livros;51,30;3,01;2022-09-16;Larissa Alves;SP;5.0;cartao_credito;10;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.836,63;201,87;2020-11-15;Thiago Silva;CE;3.0;cartao_credito;5;-5.2;-39.53
1;Cama king;moveis;611,01;33,07;2020-01-12;Mariana Ferreira;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Faqueiro;utilidades domesticas;45,91;2,73;2021-03-15;Felipe Santos;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Blocos de montar;brinquedos;49,38;2,91;2020-03-31;Isabella Pereira;SP;1.0;boleto;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.193,24;167,61;2022-12-15;Camila Ribeiro;MG;5.0;cartao_credito;1;-18.1;-44.38
1;Bola de basquete;esporte e lazer;90,71;5,11;2020-06-17;Rafael Costa;GO;2.0;cupom;1;-15.98;-49.86
1;Cama king;moveis;1.208,97;65,26;2023-01-18;Lucas Oliveira;SP;1.0;cartao_credito;2;-22.19;-48.79
1;Jogo de copos;utilidades domesticas;43,16;0,00;2021-10-13;Bruno Rodrigues;SP;5.0;cartao_credito;8;-22.19;-48.79
1;Faqueiro;utilidades domesticas;70,73;4,65;2021-08-04;Lucas Oliveira;SC;5.0;cartao_credito;9;-27.45;-50.95
1;Jogo de tabuleiro;brinquedos;180,37;10,13;2022-07-11;Juliana Costa;RJ;5.0;cartao_credito;5;-22.25;-42.66
1;Fogão;eletrodomesticos;857,34;45,93;2021-12-29;João Souza;CE;5.0;cartao_credito;6;-5.2;-39.53
1;Mesa de centro;moveis;161,39;8,88;2023-03-20;Isabella Pereira;SP;5.0;cartao_credito;7;-22.19;-48.79
1;Iniciando em programação;livros;62,46;0,00;2020-03-19;Bruno Rodrigues;SP;5.0;boleto;1;-22.19;-48.79
1;Fogão;eletrodomesticos;594,09;31,92;2022-03-16;Camila Ribeiro;SE;4.0;cartao_credito;2;-10.57;-37.45
1;Guarda roupas;moveis;616,91;30,43;2021-07-31;Juliana Costa;SP;5.0;boleto;1;-22.19;-48.79
1;Cadeira de escritório;moveis;472,29;26,55;2022-12-10;Thiago Silva;SP;3.0;cartao_credito;10;-22.19;-48.79
1;Blocos de montar;brinquedos;32,21;0,00;2022-09-30;Isabella Pereira;GO;5.0;cartao_credito;1;-15.98;-49.86
1;Copo térmico;esporte e lazer;37,85;2,55;2021-04-25;Bruno Rodrigues;RO;4.0;cartao_credito;5;-10.83;-63.34
1;Smartwatch;eletronicos;187,38;7,56;2020-04-07;Pedro Gomes;SP;4.0;boleto;1;-22.19;-48.79
1;Iniciando em programação;livros;56,37;3,53;2022-07-28;Bruno Rodrigues;PE;5.0;boleto;1;-8.38;-37.86
1;Bateria;instrumentos musicais;837,19;45,11;2023-03-11;Beatriz Moraes;SC;1.0;cartao_credito;2;-27.45;-50.95
1;Tablet ABXY;eletronicos;2.008,40;104,53;2021-09-24;Larissa Alves;PR;1.0;cartao_credito;2;-24.89;-51.55
1;Sofá retrátil;moveis;903,13;49,03;2023-02-03;Mariana Ferreira;CE;5.0;cartao_credito;1;-5.2;-39.53
1;Ciência de dados com python;livros;72,34;1,44;2022-07-19;Lucas Oliveira;SP;5.0;cartao_credito;8;-22.19;-48.79
1;Bateria;instrumentos musicais;1.175,91;60,20;2021-04-06;Isabella Pereira;BA;1.0;cartao_credito;10;-13.29;-41.71
1;Bicicleta;esporte e lazer;667,67;33,14;2022-08-17;Felipe Santos;RS;5.0;boleto;1;-30.17;-53.5
1;Blocos de montar;brinquedos;56,58;9,56;2020-10-06;Mariana Ferreira;SP;5.0;cupom;1;-22.19;-48.79
1;Tablet ABXY;eletronicos;990,72;53,44;2020-04-02;Felipe Santos;SP;4.0;cupom;1;-22.19;-48.79
1;Cubo mágico 8x8;brinquedos;12,79;0,00;2020-11-20;Camila Ribeiro;SC;1.0;cartao_credito;10;-27.45;-50.95
1;Violão;instrumentos musicais;559,91;37,37;2021-09-09;Lucas Oliveira;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;TV Led UHD 4K;eletronicos;3.402,14;187,40;2023-02-24;Pedro Gomes;SP;5.0;cartao_credito;10;-22.19;-48.79
1;Fogão;eletrodomesticos;1.149,97;58,82;2020-09-01;Larissa Alves;MG;5.0;cartao_credito;3;-18.1;-44.38
1;Mochila;esporte e lazer;128,28;13,07;2021-04-16;Beatriz Moraes;SP;4.0;boleto;1;-22.19;-48.79
1;Mesa de centro;moveis;169,17;6,59;2020-11-06;Thiago Silva;PI;2.0;cartao_credito;1;-6.6;-42.28
1;TV Led UHD 4K;eletronicos;3.186,94;170,58;2020-06-28;Beatriz Moraes;SC;5.0;cartao_credito;3;-27.45;-50.95
1;Impressora;eletronicos;363,80;20,06;2022-04-01;Isabella Pereira;RJ;5.0;cartao_credito;5;-22.25;-42.66
1;Micro-ondas;eletrodomesticos;569,96;27,93;2020-03-30;Beatriz Moraes;MG;1.0;cartao_credito;1;-18.1;-44.38
1;Dinossauro Rex;brinquedos;27,70;13,12;2020-10-25;Bianca Santos;SP;5.0;cartao_credito;7;-22.19;-48.79
1;Guitarra;instrumentos musicais;1.236,90;66,39;2021-07-09;Thiago Silva;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Jogo de copos;utilidades domesticas;28,18;0,00;2023-03-11;Juliana Costa;SP;4.0;boleto;1;-22.19;-48.79
1;Fone de ouvido;eletronicos;136,20;4,84;2022-03-14;Lucas Oliveira;SP;1.0;boleto;1;-22.19;-48.79
1;Bola de basquete;esporte e lazer;89,99;5,32;2023-03-29;Beatriz Moraes;BA;3.0;cartao_credito;8;-13.29;-41.71
1;Iniciando em programação;livros;56,74;3,30;2021-03-03;João Souza;SP;5.0;cartao_credito;10;-22.19;-48.79
1;Jogo de panelas;utilidades domesticas;252,28;11,02;2022-12-22;Lucas Oliveira;SP;5.0;boleto;1;-22.19;-48.79
1;Bateria;instrumentos musicais;1.195,35;64,18;2021-05-15;Isabella Pereira;RS;4.0;cartao_credito;5;-30.17;-53.5
1;Cadeira de escritório;moveis;542,45;26,47;2022-08-31;Larissa Alves;MG;4.0;cartao_credito;2;-18.1;-44.38
1;Headset;eletronicos;313,94;17,01;2022-04-07;Pedro Gomes;AL;4.0;cupom;1;-9.62;-36.82
1;Carrinho controle remoto;brinquedos;98,53;5,78;2022-11-19;Pedro Gomes;DF;5.0;cartao_credito;1;-15.83;-47.86
1;Pandeiro;instrumentos musicais;63,47;3,91;2022-07-12;Larissa Alves;SC;5.0;cartao_credito;10;-27.45;-50.95
1;Fogão;eletrodomesticos;929,59;50,03;2020-02-18;João Souza;BA;3.0;cartao_credito;1;-13.29;-41.71
1;Mesa de jantar;moveis;498,95;27,09;2021-03-08;Juliana Costa;SP;5.0;cartao_credito;4;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;2.854,98;149,60;2022-06-06;Rafael Costa;SP;1.0;cartao_credito;10;-22.19;-48.79
1;Guarda roupas;moveis;668,91;35,90;2021-12-02;João Souza;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Cubo mágico 8x8;brinquedos;10,45;1,24;2020-10-10;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Fone de ouvido;eletronicos;171,90;15,53;2022-03-08;Thiago Silva;RJ;2.0;cartao_credito;1;-22.25;-42.66
1;Micro-ondas;eletrodomesticos;1.089,38;55,59;2021-11-23;Juliana Costa;SP;5.0;cartao_debito;1;-22.19;-48.79
1;Geladeira;eletrodomesticos;2.856,32;149,67;2020-02-23;Larissa Alves;MG;5.0;cartao_credito;1;-18.1;-44.38
1;Geladeira;eletrodomesticos;2.505,44;133,93;2020-09-16;Camila Ribeiro;RS;1.0;cartao_credito;1;-30.17;-53.5
1;Bicicleta;esporte e lazer;959,24;51,61;2021-02-22;Juliana Costa;SP;5.0;cartao_credito;8;-22.19;-48.79
1;Jogo de panelas;utilidades domesticas;210,00;22,83;2020-01-23;Larissa Alves;RJ;5.0;cartao_credito;10;-22.25;-42.66
1;Smartwatch;eletronicos;178,20;9,77;2021-12-06;Mariana Ferreira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Assistente virtual;eletronicos;285,43;12,78;2022-02-25;Bruno Rodrigues;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Bola de vôlei;esporte e lazer;53,79;3,40;2023-01-11;Thiago Silva;PB;2.0;cartao_credito;4;-7.28;-36.72
1;Jogo de tabuleiro;brinquedos;311,78;14,19;2020-12-25;Larissa Alves;PR;5.0;boleto;1;-24.89;-51.55
1;Ciência de dados com python;livros;66,11;4,46;2020-01-11;Camila Ribeiro;RJ;1.0;cartao_credito;1;-22.25;-42.66
1;Bola de basquete;esporte e lazer;74,44;4,85;2021-08-10;Bianca Santos;SC;5.0;boleto;1;-27.45;-50.95
1;Mesa de centro;moveis;210,56;8,80;2021-10-16;Juliana Costa;ES;5.0;boleto;1;-19.19;-40.34
1;Copo térmico;esporte e lazer;71,39;1,39;2020-02-13;Pedro Gomes;RS;5.0;cartao_credito;2;-30.17;-53.5
1;Micro-ondas;eletrodomesticos;876,45;47,61;2021-06-20;Pedro Gomes;MG;5.0;cartao_credito;8;-18.1;-44.38
1;Iniciando em programação;livros;44,69;2,67;2020-10-16;João Souza;SP;5.0;boleto;1;-22.19;-48.79
1;Xadrez de madeira;brinquedos;26,70;2,82;2021-05-25;João Souza;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Mesa de centro;moveis;272,16;12,08;2021-11-23;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Micro-ondas;eletrodomesticos;447,01;24,33;2020-03-30;Beatriz Moraes;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Bola de vôlei;esporte e lazer;56,56;3,54;2021-11-02;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Blocos de montar;brinquedos;51,78;3,04;2021-09-04;Beatriz Moraes;MG;4.0;boleto;1;-18.1;-44.38
1;Iniciando em programação;livros;59,31;3,69;2022-10-07;Beatriz Moraes;PR;5.0;cartao_credito;2;-24.89;-51.55
1;Mesa de jantar;moveis;304,52;26,72;2023-03-31;Felipe Santos;SP;3.0;boleto;1;-22.19;-48.79
1;Guarda roupas;moveis;690,77;34,37;2023-03-11;Bruno Rodrigues;RS;5.0;boleto;1;-30.17;-53.5
1;Jogo de tabuleiro;brinquedos;253,07;14,01;2020-02-03;Thiago Silva;SP;1.0;cartao_credito;4;-22.19;-48.79
1;Geladeira;eletrodomesticos;2.232,46;116,46;2022-05-14;Mariana Ferreira;CE;4.0;cupom;1;-5.2;-39.53
1;Cadeira de escritório;moveis;697,51;37,67;2022-08-03;Thiago Silva;MG;4.0;cartao_credito;4;-18.1;-44.38
1;Poltrona;moveis;253,17;11,06;2021-09-25;Bianca Santos;SP;5.0;cartao_credito;4;-22.19;-48.79
1;Cama king;moveis;1.291,64;66,36;2021-05-08;Beatriz Moraes;BA;3.0;cupom;1;-13.29;-41.71
1;Carrinho controle remoto;brinquedos;107,02;3,28;2020-09-10;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Corda de pular;esporte e lazer;15,37;0,00;2021-03-21;Juliana Costa;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Bola de basquete;esporte e lazer;57,63;3,60;2021-04-15;Thiago Silva;MG;5.0;cartao_credito;5;-18.1;-44.38
1;Cubo mágico 8x8;brinquedos;10,07;0,00;2020-10-22;Camila Ribeiro;SP;4.0;cartao_credito;8;-22.19;-48.79
1;Cama box;moveis;944,77;51,19;2021-02-21;Mariana Ferreira;SP;4.0;cartao_credito;3;-22.19;-48.79
1;Boneca bebê;brinquedos;60,42;0,00;2022-04-22;Bianca Santos;MG;5.0;cartao_credito;1;-18.1;-44.38
1;Jogo de tabuleiro;brinquedos;150,18;5,58;2022-02-26;Larissa Alves;RJ;2.0;cartao_credito;2;-22.25;-42.66
1;Lavadora de roupas;eletrodomesticos;2.072,60;107,94;2021-12-02;Larissa Alves;RJ;5.0;boleto;1;-22.25;-42.66
1;Corda de pular;esporte e lazer;26,96;0,00;2023-03-16;Larissa Alves;SP;4.0;cartao_credito;3;-22.19;-48.79
1;Mochila;esporte e lazer;147,24;8,53;2022-09-01;Isabella Pereira;PR;5.0;cartao_credito;4;-24.89;-51.55
1;Panela de pressão;utilidades domesticas;101,90;3,01;2022-01-20;Felipe Santos;AL;4.0;cartao_credito;1;-9.62;-36.82
1;Cômoda;moveis;323,19;17,49;2020-01-14;Bianca Santos;SP;3.0;cartao_credito;8;-22.19;-48.79
1;Mesa de jantar;moveis;210,52;17,59;2021-05-02;Felipe Santos;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Cama box;moveis;524,55;28,82;2020-04-27;Beatriz Moraes;CE;5.0;cartao_credito;3;-5.2;-39.53
1;Bola de basquete;esporte e lazer;42,21;2,53;2021-01-12;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Lava louças;eletrodomesticos;1.540,14;79,59;2022-07-08;Rafael Costa;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Jogo de tabuleiro;brinquedos;236,16;10,16;2020-12-06;Juliana Costa;DF;4.0;cartao_credito;1;-15.83;-47.86
1;TV Led UHD 4K;eletronicos;2.761,79;147,34;2021-06-18;Bianca Santos;RJ;5.0;boleto;1;-22.25;-42.66
1;Cama box;moveis;527,47;25,67;2020-09-12;Camila Ribeiro;DF;5.0;cartao_credito;10;-15.83;-47.86
1;Carrinho controle remoto;brinquedos;110,59;9,05;2020-08-05;Isabella Pereira;MG;5.0;boleto;1;-18.1;-44.38
1;Assistente virtual;eletronicos;338,53;18,91;2020-03-29;Larissa Alves;RS;3.0;cartao_credito;3;-30.17;-53.5
1;Dashboards com Power BI;livros;57,25;4,70;2021-01-24;Rafael Costa;CE;2.0;cartao_credito;5;-5.2;-39.53
1;Poltrona;moveis;297,78;16,14;2022-08-31;Isabella Pereira;PR;5.0;cartao_credito;1;-24.89;-51.55
1;Impressora;eletronicos;435,44;20,77;2020-03-27;Thiago Silva;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Xadrez de madeira;brinquedos;37,13;0,00;2020-09-01;Bruno Rodrigues;SP;5.0;boleto;1;-22.19;-48.79
1;Cama box;moveis;673,95;39,05;2020-03-18;Thiago Silva;MG;5.0;cartao_credito;1;-18.1;-44.38
1;Guitarra;instrumentos musicais;1.242,14;66,43;2021-04-28;Juliana Costa;MG;5.0;cartao_credito;10;-18.1;-44.38
1;Mesa de centro;moveis;286,80;15,80;2021-11-07;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Blocos de montar;brinquedos;53,82;0,00;2022-12-22;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Carrinho controle remoto;brinquedos;90,99;5,38;2020-06-16;João Souza;SC;5.0;cartao_credito;5;-27.45;-50.95
1;Kit banquetas;moveis;373,88;21,31;2022-07-14;Lucas Oliveira;RJ;4.0;cartao_credito;2;-22.25;-42.66
1;Cômoda;moveis;347,75;19,05;2021-02-17;Bianca Santos;MG;1.0;cartao_credito;4;-18.1;-44.38
1;Blocos de montar;brinquedos;54,61;10,71;2020-10-09;João Souza;SP;4.0;boleto;1;-22.19;-48.79
